Chromosome	Sample_Name	mean_meth	median_meth	sd_meth	mean_cov	median_cov	sd_cov
chr6	hg38.TWGBS.5N.BioMedX	0.716451621916269	0.833333333333333	0.315067007940023	8.32897892048058	8	4.80727379687544
chr6	hg38.TWGBS.5N.DKFZ.B060	0.7027672147802	0.8	0.304196889097955	10.0482708865197	10	5.26806314516028
chr6	hg38.TWGBS.5N.IHEC	0.73355794450271	0.842105263157895	0.303032666896599	10.6046924299673	10	5.37467822932566
chr6	hg38.TWGBS.5N.OTP	0.698947941052996	0.8	0.307874478158781	9.29375482039276	9	5.43708246752189
chr6	hg38.TWGBS.5N.UCSD	0.735725831851719	0.846153846153846	0.310059081348586	7.74689194815364	8	3.70773492561253
chr6	hg38.TWGBS.5N.UdS.NT	0.688794210186629	0.777777777777778	0.30835112259756	8.88870960097867	9	4.77384737172074
chr6	hg38.TWGBS.5N.UdS.TT	0.719364599553251	0.833333333333333	0.318172111508102	8.08236970629157	8	4.48394737620326
chr6	hg38.TWGBS.5N.bismark	0.74407220232786	0.857142857142857	0.30335193828248	9.61641441599498	9	5.06556127344532
chr6	hg38.TWGBS.5N.bistro	0.724261813928282	0.833333333333333	0.311572249957798	9.06702473758939	9	4.90711284728164
chr6	hg38.TWGBS.5T.BioMedX	0.697145964181387	0.818181818181818	0.322034557841724	9.93971065210844	9	5.49832968995441
chr6	hg38.TWGBS.5T.DKFZ.B060	0.684570896993158	0.8	0.310068714381571	12.1255221678281	12	6.02405785542817
chr6	hg38.TWGBS.5T.IHEC	0.715431118845727	0.833333333333333	0.309562441569113	12.871359094092	12	6.22384246866581
chr6	hg38.TWGBS.5T.OTP	0.679718552851111	0.8	0.313941112529734	11.0896506747015	11	6.26187173817569
chr6	hg38.TWGBS.5T.UCSD	0.71755651103084	0.833333333333333	0.315254294135251	9.10421901247931	9	4.1139966746309
chr6	hg38.TWGBS.5T.UdS.NT	0.673830452340044	0.777777777777778	0.308051293287754	10.9623014347891	11	5.40877539003828
chr6	hg38.TWGBS.5T.UdS.TT	0.703823926607734	0.833333333333333	0.319950660976555	9.95370614131309	10	5.10092791252945
chr6	hg38.TWGBS.5T.bismark	0.725478795585447	0.857142857142857	0.309951946182464	11.6887111707917	11	5.8798826154275
chr6	hg38.TWGBS.5T.bistro	0.704465995808088	0.833333333333333	0.318714548524858	10.9255755606511	10	5.63044428972253
chr6	hg38.TWGBS.6N.BioMedX	0.689452497615173	0.8	0.315520337805449	8.68680658214485	8	4.67122321046448
chr6	hg38.TWGBS.6N.DKFZ.B060	0.677914390385886	0.769230769230769	0.303668785880101	10.5757922589462	10	5.10035949009362
chr6	hg38.TWGBS.6N.IHEC	0.711610118879026	0.8125	0.302263153404279	11.3516745479244	11	5.25090487253027
chr6	hg38.TWGBS.6N.OTP	0.673269667071083	0.75	0.307818658687771	9.69097855474363	9	5.19602713850718
chr6	hg38.TWGBS.6N.UCSD	0.713514053609658	0.818181818181818	0.310033419310713	8.2237710196387	8	3.81381292427234
chr6	hg38.TWGBS.6N.UdS.NT	0.663722900164078	0.75	0.307171513328444	9.32361685578129	9	4.81826235444413
chr6	hg38.TWGBS.6N.UdS.TT	0.692284100720746	0.8	0.318311925513036	8.46706352186434	8	4.53307902835718
chr6	hg38.TWGBS.6N.bismark	0.721995994059678	0.833333333333333	0.303182784104035	10.2669612341751	10	4.94280182325429
chr6	hg38.TWGBS.6N.bistro	0.698651907171946	0.8	0.311958966656702	9.50269137400207	9	4.8971762252989
chr6	hg38.TWGBS.6T.BioMedX	0.659799216011267	0.75	0.325463351217689	7.70528606632575	7	4.26230586521025
chr6	hg38.TWGBS.6T.DKFZ.B060	0.649852966005053	0.733333333333333	0.310885172791013	9.46396480991701	9	4.68309909111067
chr6	hg38.TWGBS.6T.IHEC	0.692275002121483	0.8	0.307638141564208	10.2919704380539	10	4.85652991699696
chr6	hg38.TWGBS.6T.OTP	0.644006391842698	0.727272727272727	0.31633284601516	8.60661477696436	8	4.73170986079387
chr6	hg38.TWGBS.6T.UCSD	0.694658964214194	0.8	0.316990337874631	7.51368212010759	7	3.57345863165017
chr6	hg38.TWGBS.6T.UdS.NT	0.630051379256878	0.7	0.320030316026922	8.10771274499871	8	4.4281066109352
chr6	hg38.TWGBS.6T.UdS.TT	0.658230500934061	0.75	0.332887994162167	7.33731370774579	7	4.14979620571354
chr6	hg38.TWGBS.6T.bismark	0.702858545529635	0.8	0.309382358554035	9.28840832598643	9	4.57347148289472
chr6	hg38.TWGBS.6T.bistro	0.669787865420366	0.75	0.32029101104694	8.5814037141401	8	4.51363979912116
chr6	hg38.WGBS.5N.DKFZ.B060	0.731202889216724	0.842105263157895	0.278598959624204	36.9134941848595	37	15.0600538732757
chr6	hg38.WGBS.5N.DKFZ.C010	0.721526384554145	0.829268292682927	0.273971777039668	40.5540816759087	40	18.9641409333955
chr6	hg38.WGBS.5N.FLI	0.714338063367339	0.819148936170213	0.272247663008963	107.721257816981	80	431.831238647685
chr6	hg38.WGBS.5N.IHEC	0.729193637715318	0.838709677419355	0.281804176990764	27.0285286827531	27	11.7277953373275
chr6	hg38.WGBS.5N.OTP	0.728099000713328	0.838709677419355	0.27952445630419	34.7961339693563	35	14.3660786354483
chr6	hg38.WGBS.5N.UCSD	0.72850145303779	0.835820895522388	0.282768100216589	33.4105285846235	34	11.9460092545441
chr6	hg38.WGBS.5N.UdS.NT	0.73570712944277	0.838709677419355	0.269050045622454	38.9421028100074	39	11.7758591744525
chr6	hg38.WGBS.5N.bismark	0.720730530415895	0.828571428571429	0.277769018664068	36.2801252333718	37	16.3739218781205
chr6	hg38.WGBS.5N.bistro	0.745516266047449	0.862068965517241	0.288358392685855	24.5836476306807	24	9.54088807486039
chr6	hg38.WGBS.5N.cnag.gembs	0.7633206531148	0.848	0.241238923399622	30.3534547847439	29	9.5959968903173
chr6	hg38.WGBS.5T.DKFZ.B060	0.715014756463462	0.844444444444445	0.289587927697498	37.4388365808045	38	15.506270419032
chr6	hg38.WGBS.5T.DKFZ.C010	0.705986169095764	0.833333333333333	0.285122068557548	41.2698978621997	40	19.924485227894
chr6	hg38.WGBS.5T.FLI	0.697760015204842	0.818181818181818	0.282583635253519	109.450165742197	81	449.324951900075
chr6	hg38.WGBS.5T.IHEC	0.713876791922165	0.84	0.292453993531531	28.4841749373034	29	12.680983446063
chr6	hg38.WGBS.5T.OTP	0.711903635071872	0.840909090909091	0.290426399595698	35.2879045870323	36	15.006113957388
chr6	hg38.WGBS.5T.UCSD	0.711416046969157	0.833333333333333	0.293580180472965	33.4788260527208	34	11.4247641587426
chr6	hg38.WGBS.5T.UdS.NT	0.720093175836944	0.843137254901961	0.280668380346037	39.4992387513586	40	11.1523883902053
chr6	hg38.WGBS.5T.bismark	0.70332355436111	0.828571428571429	0.288127350025377	36.7459117475748	38	17.1931484137332
chr6	hg38.WGBS.5T.bistro	0.728576411808533	0.863636363636364	0.299049168501544	24.4910207936305	25	9.36147975965707
chr6	hg38.WGBS.5T.cnag.gembs	0.744525200540438	0.857	0.265543590480074	31.3327275746761	31	10.405271875064
chr6	hg38.WGBS.6N.DKFZ.B060	0.701942337073608	0.804347826086957	0.278006235635034	39.4696276148406	40	12.0691322807338
chr6	hg38.WGBS.6N.DKFZ.C010	0.692218901333469	0.790697674418605	0.272831962764211	43.7399451381445	43	15.7555075037525
chr6	hg38.WGBS.6N.FLI	0.685756723922516	0.781609195402299	0.271178236389263	121.856776623229	85	446.836117706968
chr6	hg38.WGBS.6N.IHEC	0.699432821902107	0.8	0.280704662542093	29.9836445538767	30	10.0218377994688
chr6	hg38.WGBS.6N.OTP	0.698423527542223	0.8	0.27868940650603	36.7628909679959	37	11.5300119108522
chr6	hg38.WGBS.6N.UCSD	0.69825119822273	0.795918367346939	0.281629255482558	35.4351998587742	37	12.4012707380568
chr6	hg38.WGBS.6N.UdS.NT	0.70646278835985	0.8	0.267909043222596	41.9619660151794	42	12.351590166272
chr6	hg38.WGBS.6N.bismark	0.690645520014196	0.789473684210526	0.276439927677602	38.8260014571511	40	13.2170074607792
chr6	hg38.WGBS.6N.bistro	0.711930346151567	0.818181818181818	0.286358574051918	27.4499954987793	28	9.11668470149905
chr6	hg38.WGBS.6N.cnag.gembs	0.730510024144849	0.812	0.247932903890337	32.8410250317193	32	7.7431040095295
chr6	hg38.WGBS.6T.DKFZ.B060	0.690120921029988	0.791666666666667	0.278634594420107	37.8191137974963	38	11.20971053636
chr6	hg38.WGBS.6T.DKFZ.C010	0.680213807086853	0.777777777777778	0.273232690198469	41.9329363043198	41	14.3597106007045
chr6	hg38.WGBS.6T.FLI	0.670930781702386	0.764705882352941	0.271088645960652	115.085160038797	81	404.011078152235
chr6	hg38.WGBS.6T.IHEC	0.688578876604658	0.787878787878788	0.281578565511529	29.4446118887561	30	9.55217658939862
chr6	hg38.WGBS.6T.OTP	0.685223529197159	0.785714285714286	0.279802916509973	33.9854797826912	34	10.4990019488228
chr6	hg38.WGBS.6T.UCSD	0.68535498574168	0.782608695652174	0.282896014320234	33.1663946083269	34	11.4862949431144
chr6	hg38.WGBS.6T.UdS.NT	0.694265748935026	0.790697674418605	0.268853239419236	39.9887983784004	40	11.4306479994867
chr6	hg38.WGBS.6T.bismark	0.678189555330534	0.775510204081633	0.277108151709978	36.7562793936709	38	12.010101802826
chr6	hg38.WGBS.6T.bistro	0.708353746480663	0.814814814814815	0.29011144852235	22.8945596179574	23	7.78405396054904
chr6	hg38.WGBS.6T.cnag.gembs	0.716307294289556	0.806	0.256915214740052	32.2923955294331	32	7.31386420456789
chr7	hg38.TWGBS.5N.BioMedX	0.722034358264395	0.833333333333333	0.313293502529377	7.92260205905601	7	4.69337097711192
chr7	hg38.TWGBS.5N.DKFZ.B060	0.708219962444814	0.8	0.301970246321402	9.66064592133568	9	5.27735534205783
chr7	hg38.TWGBS.5N.IHEC	0.739565932939347	0.846153846153846	0.300139218573883	10.1035994788611	10	5.16998003452521
chr7	hg38.TWGBS.5N.OTP	0.704168381295402	0.8	0.306553404622123	8.82825789503562	8	5.25606993203671
chr7	hg38.TWGBS.5N.UCSD	0.742575548585545	0.857142857142857	0.30714109184553	7.4875727377363	7	3.75527701058652
chr7	hg38.TWGBS.5N.UdS.NT	0.692428003588589	0.777777777777778	0.307393965649992	8.529085345753	8	4.80443934997538
chr7	hg38.TWGBS.5N.UdS.TT	0.723578776706875	0.833333333333333	0.31641588342111	7.75787451409386	7	4.50205348281737
chr7	hg38.TWGBS.5N.bismark	0.750502314412255	0.857142857142857	0.300382477554596	9.18882130601925	9	5.14596381788976
chr7	hg38.TWGBS.5N.bistro	0.73018761060139	0.833333333333333	0.309090244279035	8.61747004659419	8	4.8627334463911
chr7	hg38.TWGBS.5T.BioMedX	0.697884921786406	0.818181818181818	0.322243985675025	9.60846368171001	9	5.45288508953229
chr7	hg38.TWGBS.5T.DKFZ.B060	0.685540663368067	0.8	0.309452459459092	11.8607254007359	11	6.12734694961674
chr7	hg38.TWGBS.5T.IHEC	0.717155776049652	0.833333333333333	0.308206433951746	12.4840558284399	12	6.00355044171449
chr7	hg38.TWGBS.5T.OTP	0.680298078734677	0.793103448275862	0.314260179658481	10.7153568038842	10	6.11196254812434
chr7	hg38.TWGBS.5T.UCSD	0.719966138078159	0.833333333333333	0.314221144600058	8.94414563320464	9	4.23052540984272
chr7	hg38.TWGBS.5T.UdS.NT	0.673077721613747	0.769230769230769	0.307898571376693	10.7232608816583	10	5.56358838864901
chr7	hg38.TWGBS.5T.UdS.TT	0.703212433980001	0.823529411764706	0.319570303791846	9.73965209578597	9	5.22596935148952
chr7	hg38.TWGBS.5T.bismark	0.727605606194261	0.857142857142857	0.308942633352201	11.3734344988891	11	6.07170616502654
chr7	hg38.TWGBS.5T.bistro	0.705589321104836	0.833333333333333	0.318265902041992	10.5740131363062	10	5.67532393074265
chr7	hg38.TWGBS.6N.BioMedX	0.693552175125662	0.8	0.313618761642106	8.32888247347094	8	4.71152195070368
chr7	hg38.TWGBS.6N.DKFZ.B060	0.682157677088613	0.769230769230769	0.300868773757884	10.262792581952	10	5.24624216601121
chr7	hg38.TWGBS.6N.IHEC	0.716867663155196	0.818181818181818	0.29851236192772	10.917908666526	11	5.2726466989589
chr7	hg38.TWGBS.6N.OTP	0.677080072156326	0.75	0.306093154378086	9.28548937816645	9	5.22133551361435
chr7	hg38.TWGBS.6N.UCSD	0.719603929941981	0.818181818181818	0.30614295532354	8.02777258281762	8	3.84664448061539
chr7	hg38.TWGBS.6N.UdS.NT	0.665671309508847	0.75	0.306106145593049	9.03285456289661	9	4.87710913715877
chr7	hg38.TWGBS.6N.UdS.TT	0.694410315720595	0.8	0.316789570315535	8.20406662671444	8	4.57584699218956
chr7	hg38.TWGBS.6N.bismark	0.727294082126006	0.833333333333333	0.299738329551478	9.9157871540906	10	5.1573321679046
chr7	hg38.TWGBS.6N.bistro	0.703473861520957	0.8	0.3091363741338	9.10152916519015	9	4.93412409856483
chr7	hg38.TWGBS.6T.BioMedX	0.648517273703963	0.75	0.325309107888681	9.04744918768823	8	5.08706546708889
chr7	hg38.TWGBS.6T.DKFZ.B060	0.639993053830914	0.727272727272727	0.309850251052248	11.2854751527293	11	5.69657796675355
chr7	hg38.TWGBS.6T.IHEC	0.682754071034043	0.777777777777778	0.306924327463294	12.1186832131389	12	5.77539971971349
chr7	hg38.TWGBS.6T.OTP	0.632971328075712	0.714285714285714	0.315801133273016	10.1203780576376	10	5.63571975986152
chr7	hg38.TWGBS.6T.UCSD	0.68595442069701	0.785714285714286	0.315046204364266	8.69202390379754	9	4.09021453601562
chr7	hg38.TWGBS.6T.UdS.NT	0.618647860620041	0.692307692307692	0.313971533577149	9.80063724398931	10	5.21585260718051
chr7	hg38.TWGBS.6T.UdS.TT	0.646724468762198	0.75	0.327972915806581	8.86719521701567	9	4.89501078241502
chr7	hg38.TWGBS.6T.bismark	0.693098645560953	0.8	0.30911825641825	10.9726200096562	11	5.62951388943074
chr7	hg38.TWGBS.6T.bistro	0.659143209259493	0.75	0.320257751481697	10.0842109475872	10	5.4191867152483
chr7	hg38.WGBS.5N.DKFZ.B060	0.736591898570636	0.84375	0.274146118740329	35.2574649631181	35	14.1588949614849
chr7	hg38.WGBS.5N.DKFZ.C010	0.726954641903436	0.829268292682927	0.268113641238071	39.1651187643766	38	18.5333640858974
chr7	hg38.WGBS.5N.FLI	0.719822953869754	0.82	0.266058985771294	99.1240812218678	78	209.585601456195
chr7	hg38.WGBS.5N.IHEC	0.733800150880628	0.838709677419355	0.278008789235015	25.7085971160972	26	9.85763908585628
chr7	hg38.WGBS.5N.OTP	0.733241036293797	0.84	0.275165873966033	33.2035352547557	33	13.3177897619728
chr7	hg38.WGBS.5N.UCSD	0.733829349421874	0.837837837837838	0.279070212023237	31.7178581751891	33	12.4414235400331
chr7	hg38.WGBS.5N.UdS.NT	0.740002529797058	0.84	0.265431788126548	36.9937830378261	37	12.7470325710232
chr7	hg38.WGBS.5N.bismark	0.725733218006816	0.829268292682927	0.274428095852037	34.2390421093754	35	14.0599810811985
chr7	hg38.WGBS.5N.bistro	0.750880508647288	0.863636363636364	0.283577935577371	23.4774127556147	23	9.38362030054732
chr7	hg38.WGBS.5N.cnag.gembs	0.770033326789993	0.85	0.230734766680907	29.8829203196467	29	7.1283745091185
chr7	hg38.WGBS.5T.DKFZ.B060	0.716579294584071	0.84375	0.28733195196001	36.7916849034891	37	14.5414379291554
chr7	hg38.WGBS.5T.DKFZ.C010	0.70707634003318	0.829268292682927	0.281722097182795	41.0484212578484	40	20.5294645184566
chr7	hg38.WGBS.5T.FLI	0.699033099028499	0.816326530612245	0.278984900491663	103.429982437489	81	223.817940729361
chr7	hg38.WGBS.5T.IHEC	0.714693780788111	0.838709677419355	0.29046888332749	27.8847837399172	28	10.1140489515778
chr7	hg38.WGBS.5T.OTP	0.713181786318718	0.838709677419355	0.288238767643632	34.6338354346936	35	13.5475648708204
chr7	hg38.WGBS.5T.UCSD	0.712538383700522	0.833333333333333	0.292161771646969	32.5380484493468	34	12.1495950143552
chr7	hg38.WGBS.5T.UdS.NT	0.720701727091781	0.840909090909091	0.278460347402567	38.608241956642	39	12.4116962712443
chr7	hg38.WGBS.5T.bismark	0.704526568099754	0.827586206896552	0.286977611187543	35.6583723374072	37	14.4343825089728
chr7	hg38.WGBS.5T.bistro	0.729947927043482	0.862068965517241	0.296585817266266	24.0637530009867	24	9.15857803255966
chr7	hg38.WGBS.5T.cnag.gembs	0.744727197176609	0.853	0.261309171675133	31.1493971657642	30	7.3244541975074
chr7	hg38.WGBS.6N.DKFZ.B060	0.706854665998965	0.804878048780488	0.272931801083196	38.147897350729	39	14.734900904978
chr7	hg38.WGBS.6N.DKFZ.C010	0.696582263090197	0.790697674418605	0.26660002809529	42.1457822918138	42	18.4608761696602
chr7	hg38.WGBS.6N.FLI	0.690200807083947	0.781818181818182	0.264563319689054	105.933281412734	84	235.703637024028
chr7	hg38.WGBS.6N.IHEC	0.703816024503656	0.8	0.275800208661384	28.8536785680619	29	10.6511660710395
chr7	hg38.WGBS.6N.OTP	0.702925804110511	0.8	0.2737220869236	35.4887142039919	36	13.8856644802531
chr7	hg38.WGBS.6N.UCSD	0.703034895354964	0.8	0.277398275442425	34.0156162354285	35	12.889628955078
chr7	hg38.WGBS.6N.UdS.NT	0.709700393327792	0.8	0.264583285885044	40.2687296725216	41	13.329621538463
chr7	hg38.WGBS.6N.bismark	0.694874715449293	0.789473684210526	0.272731102556586	37.1098861068581	38	14.4288282134634
chr7	hg38.WGBS.6N.bistro	0.716826628196252	0.818181818181818	0.281065926756287	26.5023040491531	27	10.1525155217644
chr7	hg38.WGBS.6N.cnag.gembs	0.734569784372593	0.812	0.239778199478771	32.3841679544239	32	7.97435126323885
chr7	hg38.WGBS.6T.DKFZ.B060	0.680901575800108	0.786259541984733	0.280417437475597	44.6415009926104	45	16.2028936254496
chr7	hg38.WGBS.6T.DKFZ.C010	0.670428154108018	0.770833333333333	0.274217805536363	49.3251317440556	49	20.2459897286274
chr7	hg38.WGBS.6T.FLI	0.661755239921204	0.758333333333333	0.271346011070279	119.742668593675	97	240.573110187048
chr7	hg38.WGBS.6T.IHEC	0.678612440748473	0.78125	0.282883812674378	34.6271910758765	35	12.1183333585122
chr7	hg38.WGBS.6T.OTP	0.675307501156786	0.78	0.281680588175979	40.0374304152347	41	14.8070070738632
chr7	hg38.WGBS.6T.UCSD	0.675807073379988	0.777777777777778	0.284708209111019	37.8833728924355	39	13.8299432957802
chr7	hg38.WGBS.6T.UdS.NT	0.683305946522984	0.785714285714286	0.272927557910865	46.8821193044588	48	14.8788280001279
chr7	hg38.WGBS.6T.bismark	0.668000946402356	0.769230769230769	0.27999164363777	43.0109463452944	44	15.8627086046326
chr7	hg38.WGBS.6T.bistro	0.698795676891498	0.807692307692308	0.29075736989426	26.9981223668523	27	10.1318388300973
chr7	hg38.WGBS.6T.cnag.gembs	0.701507132243679	0.8	0.26397396537272	37.4214416171372	37	9.48679755760244
chr8	hg38.TWGBS.5N.BioMedX	0.714773258091327	0.818181818181818	0.308270776097001	8.32223028500043	8	4.79686975883791
chr8	hg38.TWGBS.5N.DKFZ.B060	0.70119461359734	0.8	0.296872579909497	10.098518089117	10	5.28679322144814
chr8	hg38.TWGBS.5N.IHEC	0.732727706002195	0.833333333333333	0.294568331531156	10.6485967148173	10	5.25926982528901
chr8	hg38.TWGBS.5N.OTP	0.697605651213687	0.8	0.301001003990151	9.28319918965844	9	5.32307397428102
chr8	hg38.TWGBS.5N.UCSD	0.735892674612211	0.833333333333333	0.302473103358268	7.77680921478185	8	3.82159856120761
chr8	hg38.TWGBS.5N.UdS.NT	0.687038989395532	0.777777777777778	0.302179255368234	8.89389710271811	9	4.92197813312519
chr8	hg38.TWGBS.5N.UdS.TT	0.717391292350319	0.818181818181818	0.311984839448485	8.08382769296356	8	4.61670746137446
chr8	hg38.TWGBS.5N.bismark	0.742844809460653	0.846153846153846	0.295895178308327	9.62644026965232	9	5.15254926338399
chr8	hg38.TWGBS.5N.bistro	0.722758001948594	0.833333333333333	0.304181630756987	9.06251255836177	8	4.96541524419795
chr8	hg38.TWGBS.5T.BioMedX	0.683490425246227	0.8	0.321420366935904	10.5860259959645	10	6.11414820943386
chr8	hg38.TWGBS.5T.DKFZ.B060	0.671748787720116	0.777777777777778	0.30870877046036	12.9782973612736	12	6.81647943978743
chr8	hg38.TWGBS.5T.IHEC	0.703131315112074	0.821428571428571	0.307170003491658	13.7962372511663	13	6.89021569978487
chr8	hg38.TWGBS.5T.OTP	0.666682511205866	0.771428571428571	0.312984366355398	11.812330968648	11	6.82426393343992
chr8	hg38.TWGBS.5T.UCSD	0.706097576629339	0.818181818181818	0.313967958294752	9.58353821002253	9	4.65713457818983
chr8	hg38.TWGBS.5T.UdS.NT	0.660614946539981	0.75	0.307424376576513	11.7776701736217	11	6.31708062088823
chr8	hg38.TWGBS.5T.UdS.TT	0.689695430279031	0.8	0.31976315844567	10.707281270071	10	5.92304094041983
chr8	hg38.TWGBS.5T.bismark	0.712970718122922	0.833333333333333	0.308643104036504	12.4513142731967	12	6.77433821068591
chr8	hg38.TWGBS.5T.bistro	0.690959749963099	0.8	0.317586102876913	11.6639234072732	11	6.42569315791692
chr8	hg38.TWGBS.6N.BioMedX	0.683630973469219	0.769230769230769	0.309151195581296	8.69209110401542	8	4.75997220814352
chr8	hg38.TWGBS.6N.DKFZ.B060	0.672691854459564	0.75	0.296544681915864	10.6382457901844	10	5.22854150330119
chr8	hg38.TWGBS.6N.IHEC	0.7077134125447	0.8	0.293943869480356	11.4162122933232	11	5.3058028059031
chr8	hg38.TWGBS.6N.OTP	0.667980722570317	0.75	0.301260353169847	9.69599304636539	9	5.26224057257293
chr8	hg38.TWGBS.6N.UCSD	0.710287188715689	0.8	0.302950389813172	8.25946354197679	8	3.8924408177821
chr8	hg38.TWGBS.6N.UdS.NT	0.657917342068608	0.736842105263158	0.301886709471816	9.33325267341108	9	4.95552770766043
chr8	hg38.TWGBS.6N.UdS.TT	0.685750128475614	0.777777777777778	0.313055218867227	8.47513066806457	8	4.65540846703635
chr8	hg38.TWGBS.6N.bismark	0.71733755855283	0.8125	0.296077261861567	10.2948579697858	10	5.18387763235252
chr8	hg38.TWGBS.6N.bistro	0.693590270556651	0.785714285714286	0.304694625363251	9.51182682530199	9	4.96860039469755
chr8	hg38.TWGBS.6T.BioMedX	0.641363409967736	0.714285714285714	0.321008492891502	8.4883704103349	8	4.70591807612999
chr8	hg38.TWGBS.6T.DKFZ.B060	0.632990933759583	0.7	0.305444036384086	10.499102503028	10	5.20104277806572
chr8	hg38.TWGBS.6T.IHEC	0.676779541620706	0.761904761904762	0.301291767814706	11.3823285947074	11	5.28737360068191
chr8	hg38.TWGBS.6T.OTP	0.626493946361283	0.692307692307692	0.311447207085773	9.48755737419958	9	5.20750062377171
chr8	hg38.TWGBS.6T.UCSD	0.679910311652525	0.769230769230769	0.311482732944758	8.17949749200719	8	3.86935371325142
chr8	hg38.TWGBS.6T.UdS.NT	0.613436742271323	0.666666666666667	0.313094379206929	9.01471608862393	9	4.88387416017111
chr8	hg38.TWGBS.6T.UdS.TT	0.640640467378612	0.714285714285714	0.326854987077138	8.15362185615214	8	4.58496013132229
chr8	hg38.TWGBS.6T.bismark	0.686575754174126	0.777777777777778	0.304504291422743	10.2346449650392	10	5.18568656871047
chr8	hg38.TWGBS.6T.bistro	0.652087217866631	0.733333333333333	0.315304470505592	9.46554504352392	9	4.96432664410348
chr8	hg38.WGBS.5N.DKFZ.B060	0.730277443185827	0.833333333333333	0.268929850163506	36.6844608385969	37	12.6231727543746
chr8	hg38.WGBS.5N.DKFZ.C010	0.721110519324038	0.818181818181818	0.263138596158074	41.1067991516018	40	19.3945181342454
chr8	hg38.WGBS.5N.FLI	0.714301682085601	0.810126582278481	0.261665619767552	117.65339609279	80	346.880993945078
chr8	hg38.WGBS.5N.IHEC	0.72834573083705	0.827586206896552	0.27221829801322	26.9617545952259	27	9.64489660989529
chr8	hg38.WGBS.5N.OTP	0.727061070226864	0.828571428571429	0.27001296680733	34.5909219792403	35	12.0949408764229
chr8	hg38.WGBS.5N.UCSD	0.727548823280182	0.826923076923077	0.273647315983376	33.1087201578782	34	12.4185958403271
chr8	hg38.WGBS.5N.UdS.NT	0.734423817808661	0.829787234042553	0.259457200543096	38.6245250964031	39	12.4007393397498
chr8	hg38.WGBS.5N.bismark	0.718738935157244	0.818181818181818	0.269366879820686	35.9502092596737	37	13.9447847221916
chr8	hg38.WGBS.5N.bistro	0.744643229382367	0.851851851851852	0.278425265943265	24.4815602543822	24	8.91170517078255
chr8	hg38.WGBS.5N.cnag.gembs	0.763573629110898	0.84	0.22778656832468	30.5195619084605	30	7.32688291198802
chr8	hg38.WGBS.5T.DKFZ.B060	0.703006032341785	0.828571428571429	0.287040477268886	39.6617690271022	40	15.0368214417082
chr8	hg38.WGBS.5T.DKFZ.C010	0.694868347652609	0.81578947368421	0.28147937525064	44.771653331299	43	24.674321247145
chr8	hg38.WGBS.5T.FLI	0.68723058345791	0.803030303030303	0.278972732986743	129.626265663036	86	419.613903454412
chr8	hg38.WGBS.5T.IHEC	0.701897756960314	0.825	0.289593361511528	30.3270523623185	30	11.7235848965059
chr8	hg38.WGBS.5T.OTP	0.699678584546591	0.825	0.287980268387002	37.4090398377117	37	14.3097383296185
chr8	hg38.WGBS.5T.UCSD	0.699261823328211	0.82	0.291593065511141	34.9590858262078	36	13.6951585465957
chr8	hg38.WGBS.5T.UdS.NT	0.707808838230771	0.828571428571429	0.278500588649681	41.7853081003167	42	14.5631619835423
chr8	hg38.WGBS.5T.bismark	0.690412332895571	0.8125	0.286388842834624	38.8342164864912	39	16.2989863670833
chr8	hg38.WGBS.5T.bistro	0.716106193555263	0.846153846153846	0.296476718099433	26.0242091672047	26	10.1145191900544
chr8	hg38.WGBS.5T.cnag.gembs	0.729025980941889	0.844	0.267058193899547	34.0073526599032	33	9.33605662283771
chr8	hg38.WGBS.6N.DKFZ.B060	0.696935895057431	0.787878787878788	0.268579680790538	39.3815104357647	40	13.1360717245616
chr8	hg38.WGBS.6N.DKFZ.C010	0.68712269461969	0.774193548387097	0.262827281671991	43.728255714976	43	20.3958268934282
chr8	hg38.WGBS.6N.FLI	0.680903522908773	0.766233766233766	0.261315518917429	121.960274692852	86	363.920675708766
chr8	hg38.WGBS.6N.IHEC	0.694614339819136	0.783783783783784	0.271091686462783	30.0550730184215	30	10.5169394740035
chr8	hg38.WGBS.6N.OTP	0.693238306253716	0.783783783783784	0.269373112533241	36.7040849142663	37	12.5135392391073
chr8	hg38.WGBS.6N.UCSD	0.693044034293225	0.780487804878049	0.273001315991813	35.2196526331312	36	12.8539004032587
chr8	hg38.WGBS.6N.UdS.NT	0.700625571890944	0.785714285714286	0.259308438657566	41.7115167309628	42	12.9283782266483
chr8	hg38.WGBS.6N.bismark	0.684235599954312	0.772727272727273	0.268417932558507	38.6761910439366	40	14.6685273760397
chr8	hg38.WGBS.6N.bistro	0.70692516244169	0.8	0.276670436009965	27.4587492448307	28	9.47898685898982
chr8	hg38.WGBS.6N.cnag.gembs	0.725754187431933	0.8	0.236329101236063	33.094781522315	32	8.13217378110889
chr8	hg38.WGBS.6T.DKFZ.B060	0.675506187850988	0.766666666666667	0.273009579537196	41.1534483715595	42	13.2282146164095
chr8	hg38.WGBS.6T.DKFZ.C010	0.66579764054252	0.75	0.267265633418914	45.7806822941599	45	21.0938157624575
chr8	hg38.WGBS.6T.FLI	0.657225147543437	0.740740740740741	0.265111661609027	125.345357490332	88	372.038628076161
chr8	hg38.WGBS.6T.IHEC	0.674146784091608	0.763157894736842	0.275421391612891	32.1991109085933	33	10.7798500792864
